88,0,88,12,3,0,0,0,0,0,65,17,12,0,5,0,0,0,0,0,0,1,0
9,0,8,3,1,0,1,0,0,0,4,4,3,0,1,0,0,0,0,0,0,0,0
41,0,41,13,13,0,0,0,0,0,32,28,18,0,19,0,0,0,0,0,0,4,0
45,0,45,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,16,8,0,0,0,0,0,32,27,19,0,12,0,0,0,0,0,0,3,0
11,0,11,4,4,0,0,0,0,0,7,8,4,0,6,0,0,0,0,0,0,2,0
33,0,33,11,4,0,0,0,0,0,20,17,11,0,6,0,0,0,0,0,0,1,0
75,0,75,12,24,0,0,0,0,0,41,42,15,0,27,0,0,0,0,0,0,2,0
56,0,56,17,11,0,0,0,0,0,36,34,22,0,16,0,0,0,0,0,0,3,0
69,0,68,6,34,0,1,0,0,0,65,53,20,0,37,0,0,0,0,0,0,1,0
37,0,37,9,6,0,0,0,0,0,31,14,9,0,11,0,0,0,0,0,0,2,0
11,0,11,2,1,0,0,0,0,0,5,3,2,0,3,0,0,0,0,0,0,1,0
16,0,16,3,2,0,0,0,0,0,9,7,5,0,6,0,0,0,0,0,0,2,0
47,0,46,5,16,0,1,0,0,0,31,20,4,0,24,0,0,0,0,0,0,2,0
8,0,8,4,4,0,0,0,0,0,4,5,4,0,1,0,0,0,0,0,0,0,0
82,0,82,17,35,0,0,0,0,0,59,48,20,3,35,0,0,0,0,0,0,4,0
70,0,70,18,5,0,0,0,0,0,45,30,23,0,7,0,0,0,0,0,0,2,0
35,0,35,3,2,0,0,0,0,0,22,5,3,0,2,0,0,0,0,0,0,1,0
14,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,2,1,0,0,0,0,0,6,3,2,0,1,0,0,0,0,0,0,0,0
54,0,54,14,6,0,0,0,0,0,31,25,14,0,11,0,0,0,0,0,0,3,0
18,0,18,2,2,0,0,0,0,0,11,4,2,0,2,0,0,0,0,0,0,1,0
13,0,13,2,1,0,0,0,0,0,9,3,2,0,3,0,0,0,0,0,0,1,0
11,0,11,2,1,0,0,0,0,0,7,3,2,0,1,0,0,0,0,0,0,0,0
91,0,91,24,17,0,0,0,0,0,64,47,25,1,21,0,0,0,0,0,0,3,0
40,0,40,10,3,0,0,0,0,0,22,14,10,0,4,0,0,0,0,0,0,1,0
78,0,78,10,5,0,0,0,0,0,56,21,16,0,9,0,0,0,0,0,0,3,0
27,0,27,6,1,0,0,0,0,0,17,9,9,0,0,0,0,0,0,0,0,0,0
74,0,65,8,14,6,3,0,0,0,38,26,7,2,18,0,0,0,0,0,0,4,0
70,0,70,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
